,proximity1,proximity2,proximity3,proximity4,proximity5,proximity6,proximity7,proximity8,proximity9,proximity10,proximity11,proximity12,proximity13,proximity14,proximity15,proximity16,proximity17,proximity18
604,23671584,23942352,23646304,23717552,23678960,23782240,23902752,23768656,23506528,23707744,23905440,23864080,24022768,23846176,23529760,23777248,23873456,23551264
605,23671584,23942352,23646304,23717552,23678960,23782240,23902752,23768656,23506528,23707744,23905440,23864080,24022768,23846176,23529760,23777248,23873456,23551264
606,23671584,23942352,23646304,23717552,23678960,23782240,23902752,23768656,23506528,23707744,23905440,23864080,24022768,23846176,23529760,23777248,23873456,23551264
607,23671584,23942352,23646304,23717552,23678960,23782240,23902752,23768656,23506528,23707744,23905440,23864080,24022768,23846176,23529760,23777248,23873456,23551264
608,23671584,23942352,23646304,23717552,23678960,23782240,23902752,23768656,23506528,23707744,23905440,23864080,24022768,23846176,23529760,23777248,23873456,23551264
609,23671584,23942352,23646304,23717552,23678960,23782240,23902752,23768656,23506528,23707744,23905440,23864080,24023312,23846176,23529920,23777248,23873456,23551264
610,23671584,23942352,23646608,23717552,23678960,23782240,23902880,23768656,23506528,23707744,23905440,23864080,24023312,23846176,23529920,23777248,23873792,23551264
611,23671584,23942352,23646608,23717552,23679232,23782240,23902880,23768656,23506512,23707744,23905568,23864080,24023312,23846176,23529920,23777248,23873792,23551264
612,23671824,23942352,23646608,23717552,23679232,23782240,23902880,23768656,23506512,23707744,23905568,23864080,24023312,23846176,23529920,23777248,23873792,23551264
613,23671824,23942352,23646608,23717552,23679232,23782240,23902880,23768656,23506512,23707744,23905568,23864080,24023312,23846176,23529920,23777248,23873792,23551264
614,23671824,23942352,23646608,23717552,23679232,23782240,23902880,23768656,23506512,23707744,23905568,23864080,24023312,23846176,23529920,23777248,23873792,23551264
615,23671824,23942352,23646608,23717552,23679232,23782240,23902880,23768656,23506512,23707744,23905568,23864080,24023312,23846176,23529920,23777248,23873792,23551264
616,23671824,23942352,23646608,23717552,23679232,23782240,23902880,23768656,23506512,23707744,23905568,23864080,24023312,23846176,23529920,23777248,23873792,23551264
617,23671824,23942352,23646608,23717552,23679232,23782240,23902880,23768656,23506512,23707744,23905568,23864080,24023312,23846480,23529920,23777376,23873792,23551264
618,23671824,23942352,23646608,23717552,23679232,23782240,23902880,23768656,23506512,23707744,23905568,23864080,24023312,23846480,23529920,23777376,23873792,23551328
619,23671824,23942352,23646608,23717600,23679232,23782240,23902880,23768688,23506512,23707760,23905568,23864080,24023312,23846480,23529920,23777376,23873792,23551328
620,23671824,23942496,23646608,23717600,23679232,23782224,23902880,23768688,23506512,23707760,23905568,23864080,24023312,23846480,23529920,23777376,23873792,23551328
621,23671824,23942496,23646608,23717600,23679232,23782224,23902880,23768688,23506512,23707760,23905568,23864080,24023312,23846480,23529920,23777376,23873792,23551328
622,23671824,23942496,23646608,23717600,23679232,23782224,23902880,23768688,23506512,23707760,23905568,23864080,24023312,23846480,23529920,23777376,23873792,23551328
623,23671824,23942496,23646608,23717600,23679232,23782224,23902880,23768688,23506512,23707760,23905568,23864080,24023312,23846480,23529920,23777376,23873792,23551328
624,23671824,23942496,23646608,23717600,23679232,23782224,23902880,23768688,23506512,23707760,23905568,23864080,24023312,23846480,23529920,23777376,23873792,23551328
625,23671824,23942496,23646608,23717600,23679232,23782224,23902880,23768688,23506512,23707760,23905568,23864080,24023344,23846480,23529888,23777376,23873792,23551328
626,23671824,23942496,23646608,23717600,23679232,23782224,23902880,23768688,23506512,23707760,23905568,23864080,24023344,23846480,23529888,23777376,23873520,23551328
627,23671824,23942496,23646736,23717600,23679232,23782224,23902896,23768688,23506528,23707760,23905568,23864080,24023344,23846480,23529888,23777376,23873520,23551328
628,23671856,23942496,23646736,23717600,23679232,23782224,23902896,23768688,23506528,23707760,23905568,23864080,24023344,23846480,23529888,23777376,23873520,23551328
629,23671856,23942496,23646736,23717600,23679472,23782224,23902896,23768688,23506528,23707760,23905472,23864080,24023344,23846480,23529888,23777376,23873520,23551328
630,23671856,23942496,23646736,23717600,23679472,23782224,23902896,23768688,23506528,23707760,23905472,23864080,24023344,23846480,23529888,23777376,23873520,23551328
631,23671856,23942496,23646736,23717600,23679472,23782224,23902896,23768688,23506528,23707760,23905472,23864080,24023344,23846480,23529888,23777376,23873520,23551328
632,23671856,23942496,23646736,23717600,23679472,23782224,23902896,23768688,23506528,23707760,23905472,23864080,24023344,23846480,23529888,23777376,23873520,23551328
633,23671856,23942496,23646736,23717600,23679472,23782224,23902896,23768688,23506528,23707760,23905472,23864080,24023344,23846480,23529888,23777280,23873520,23551328
634,23671856,23942496,23646736,23717600,23679472,23782224,23902896,23768688,23506528,23707760,23905472,23864080,24023344,23846336,23529888,23777280,23873520,23551328
635,23671856,23942496,23646736,23717776,23679472,23782224,23902896,23768720,23506528,23707760,23905472,23864080,24023344,23846336,23529888,23777280,23873520,23551264
636,23671856,23942496,23646736,23717776,23679472,23782224,23902896,23768720,23506528,23707728,23905472,23864080,24023344,23846336,23529888,23777280,23873520,23551264
637,23671856,23942624,23646736,23717776,23679472,23782288,23902896,23768720,23506528,23707728,23905472,23864080,24023344,23846336,23529888,23777280,23873520,23551264
638,23671856,23942624,23646736,23717776,23679472,23782288,23902896,23768720,23506528,23707728,23905472,23864080,24023344,23846336,23529888,23777280,23873520,23551264
639,23671856,23942624,23646736,23717776,23679472,23782288,23902896,23768720,23506528,23707728,23905472,23864080,24023344,23846336,23529888,23777280,23873520,23551264
640,23671856,23942624,23646736,23717776,23679472,23782288,23902896,23768720,23506528,23707728,23905472,23864080,24023344,23846336,23529888,23777280,23873520,23551264
641,23671856,23942624,23646736,23717776,23679472,23782288,23902896,23768720,23506528,23707728,23905472,23864080,24023344,23846336,23529888,23777280,23873520,23551264
642,23671856,23942624,23646736,23717776,23679472,23782288,23902896,23768720,23506528,23707728,23905472,23864080,24023504,23846336,23529904,23777280,23873520,23551264
643,23671856,23942624,23646736,23717776,23679472,23782288,23902896,23768720,23506528,23707728,23905472,23864080,24023504,23846336,23529904,23777280,23873872,23551264
644,23671856,23942624,23646736,23717776,23679472,23782288,23902800,23768720,23506320,23707728,23905472,23864080,24023504,23846336,23529904,23777280,23873872,23551264
645,23672016,23942624,23646736,23717776,23679200,23782288,23902800,23768720,23506320,23707728,23905312,23864080,24023504,23846336,23529904,23777280,23873872,23551264
646,23672016,23942624,23646736,23717776,23679200,23782288,23902800,23768720,23506320,23707728,23905312,23864080,24023504,23846336,23529904,23777280,23873872,23551264
647,23672016,23942624,23646736,23717776,23679200,23782288,23902800,23768720,23506320,23707728,23905312,23864080,24023504,23846336,23529904,23777280,23873872,23551264
648,23672016,23942624,23646736,23717776,23679200,23782288,23902800,23768720,23506320,23707728,23905312,23864080,24023504,23846336,23529904,23777280,23873872,23551264
649,23672016,23942624,23646736,23717776,23679200,23782288,23902800,23768720,23506320,23707728,23905312,23864080,24023504,23846336,23529904,23777280,23873872,23551264
650,23672016,23942624,23646736,23717776,23679200,23782288,23902800,23768720,23506320,23707728,23905312,23864080,24023504,23846432,23529904,23777328,23873872,23551264
651,23672016,23942624,23646736,23717776,23679200,23782288,23902800,23768720,23506320,23707728,23905312,23864080,24023504,23846432,23529904,23777328,23873872,23551264
652,23672016,23942624,23646736,23717600,23679200,23782288,23902800,23768608,23506320,23707680,23905312,23864080,24023504,23846432,23529904,23777328,23873872,23551360
653,23672016,23942480,23646736,23717600,23679200,23782192,23902800,23768608,23506320,23707680,23905312,23864048,24023504,23846432,23529904,23777328,23873872,23551360
654,23672016,23942480,23646736,23717600,23679200,23782192,23902800,23768608,23506320,23707680,23905312,23864048,24023504,23846432,23529904,23777328,23873872,23551360
655,23672016,23942480,23646736,23717600,23679200,23782192,23902800,23768608,23506320,23707680,23905312,23864048,24023504,23846432,23529904,23777328,23873872,23551360
656,23672016,23942480,23646736,23717600,23679200,23782192,23902800,23768608,23506320,23707680,23905312,23864048,24023504,23846432,23529904,23777328,23873872,23551360
657,23672016,23942480,23646736,23717600,23679200,23782192,23902800,23768608,23506320,23707680,23905312,23864048,24023504,23846432,23529904,23777328,23873872,23551360
658,23672016,23942480,23646736,23717600,23679200,23782192,23902800,23768608,23506320,23707680,23905312,23864048,24023504,23846432,23529904,23777328,23873872,23551360
659,23672016,23942480,23646736,23717600,23679200,23782192,23902800,23768608,23506320,23707680,23905312,23864048,24023072,23846432,23529824,23777328,23873872,23551360
660,23672016,23942480,23646464,23717600,23679200,23782192,23902800,23768608,23506320,23707680,23905312,23864048,24023072,23846432,23529824,23777328,23873632,23551360
661,23672016,23942480,23646464,23717600,23679200,23782192,23902880,23768608,23506544,23707680,23905424,23864048,24023072,23846432,23529824,23777328,23873632,23551360
662,23671696,23942480,23646464,23717600,23679088,23782192,23902880,23768608,23506544,23707680,23905424,23864048,24023072,23846432,23529824,23777328,23873632,23551360
663,23671696,23942480,23646464,23717600,23679088,23782192,23902880,23768608,23506544,23707680,23905424,23864048,24023072,23846432,23529824,23777328,23873632,23551360
664,23671696,23942480,23646464,23717600,23679088,23782192,23902880,23768608,23506544,23707680,23905424,23864048,24023072,23846432,23529824,23777328,23873632,23551360
665,23671696,23942480,23646464,23717600,23679088,23782192,23902880,23768608,23506544,23707680,23905424,23864048,24023072,23846432,23529824,23777328,23873632,23551360
666,23671696,23942480,23646464,23717600,23679088,23782192,23902880,23768608,23506544,23707680,23905424,23864048,24023072,23846432,23529824,23777328,23873632,23551360
667,23671696,23942480,23646464,23717600,23679088,23782192,23902880,23768608,23506544,23707680,23905424,23864048,24023072,23846224,23529824,23777136,23873632,23551360
668,23671696,23942480,23646464,23717600,23679088,23782192,23902880,23768608,23506544,23707680,23905424,23864048,24023072,23846224,23529824,23777136,23873632,23551296
669,23671696,23942480,23646464,23717312,23679088,23782192,23902880,23768592,23506544,23707728,23905424,23864048,24023072,23846224,23529824,23777136,23873632,23551296
670,23671696,23942064,23646464,23717312,23679088,23782032,23902880,23768592,23506544,23707728,23905424,23864000,24023072,23846224,23529824,23777136,23873632,23551296
671,23671696,23942064,23646464,23717312,23679088,23782032,23902880,23768592,23506544,23707728,23905424,23864000,24023072,23846224,23529824,23777136,23873632,23551296
672,23671696,23942064,23646464,23717312,23679088,23782032,23902880,23768592,23506544,23707728,23905424,23864000,24023072,23846224,23529824,23777136,23873632,23551296
673,23671696,23942064,23646464,23717312,23679088,23782032,23902880,23768592,23506544,23707728,23905424,23864000,24023072,23846224,23529824,23777136,23873632,23551296
674,23671696,23942064,23646464,23717312,23679088,23782032,23902880,23768592,23506544,23707728,23905424,23864000,24023072,23846224,23529824,23777136,23873632,23551296
675,23671696,23942064,23646464,23717312,23679088,23782032,23902880,23768592,23506544,23707728,23905424,23864000,24022928,23846224,23529824,23777136,23873632,23551296
676,23671696,23942064,23646464,23717312,23679088,23782032,23902880,23768592,23506544,23707728,23905424,23864000,24022928,23846224,23529824,23777136,23873520,23551296
677,23671696,23942064,23645952,23717312,23679088,23782032,23902656,23768592,23506624,23707728,23905424,23864000,24022928,23846224,23529824,23777136,23873520,23551296
678,23671392,23942064,23645952,23717312,23678560,23782032,23902656,23768592,23506624,23707728,23905424,23864000,24022928,23846224,23529824,23777136,23873520,23551296
679,23671392,23942064,23645952,23717312,23678560,23782032,23902656,23768592,23506624,23707728,23905568,23864000,24022928,23846224,23529824,23777136,23873520,23551296
680,23671392,23942064,23645952,23717312,23678560,23782032,23902656,23768592,23506624,23707728,23905568,23864000,24022928,23846224,23529824,23777136,23873520,23551296
681,23671392,23942064,23645952,23717312,23678560,23782032,23902656,23768592,23506624,23707728,23905568,23864000,24022928,23846224,23529824,23777136,23873520,23551296
682,23671392,23942064,23645952,23717312,23678560,23782032,23902656,23768592,23506624,23707728,23905568,23864000,24022928,23846224,23529824,23777136,23873520,23551296
683,23671392,23942064,23645952,23717312,23678560,23782032,23902656,23768592,23506624,23707728,23905568,23864000,24022928,23846224,23529824,23777088,23873520,23551296
684,23671392,23942064,23645952,23717312,23678560,23782032,23902656,23768592,23506624,23707728,23905568,23864000,24022928,23845776,23529824,23777088,23873520,23551296
685,23671392,23942064,23645952,23716576,23678560,23782032,23902656,23768288,23506624,23707728,23905568,23864000,24022928,23845776,23529824,23777088,23873520,23551264
686,23671392,23942064,23645952,23716576,23678560,23781376,23902656,23768288,23506624,23707712,23905568,23864000,24022928,23845776,23529824,23777088,23873520,23551264
687,23671392,23941344,23645952,23716576,23678560,23781376,23902656,23768288,23506624,23707712,23905568,23863936,24022928,23845776,23529824,23777088,23873520,23551264
688,23671392,23941344,23645952,23716576,23678560,23781376,23902656,23768288,23506624,23707712,23905568,23863936,24022928,23845776,23529824,23777088,23873520,23551264
689,23671392,23941344,23645952,23716576,23678560,23781376,23902656,23768288,23506624,23707712,23905568,23863936,24022928,23845776,23529824,23777088,23873520,23551264
690,23671392,23941344,23645952,23716576,23678560,23781376,23902656,23768288,23506624,23707712,23905568,23863936,24022928,23845776,23529824,23777088,23873520,23551264
691,23671392,23941344,23645952,23716576,23678560,23781376,23902656,23768288,23506624,23707712,23905568,23863936,24022928,23845776,23529824,23777088,23873520,23551264
692,23671392,23941344,23645952,23716576,23678560,23781376,23902656,23768288,23506624,23707712,23905568,23863936,24021600,23845776,23529552,23777088,23873520,23551264
693,23671392,23941344,23644288,23716576,23678560,23781376,23901664,23768288,23506624,23707712,23905568,23863936,24021600,23845776,23529552,23777088,23872912,23551264
694,23671392,23941344,23644288,23716576,23678560,23781376,23901664,23768288,23506576,23707712,23905568,23863936,24021600,23845776,23529552,23777088,23872912,23551264
695,23670288,23941344,23644288,23716576,23676320,23781376,23901664,23768288,23506576,23707712,23905408,23863936,24021600,23845776,23529552,23777088,23872912,23551264
696,23670288,23941344,23644288,23716576,23676320,23781376,23901664,23768288,23506576,23707712,23905408,23863936,24021600,23845776,23529552,23777088,23872912,23551264
697,23670288,23941344,23644288,23716576,23676320,23781376,23901664,23768288,23506576,23707712,23905408,23863936,24021600,23845776,23529552,23777088,23872912,23551264
698,23670288,23941344,23644288,23716576,23676320,23781376,23901664,23768288,23506576,23707712,23905408,23863936,24021600,23845776,23529552,23777088,23872912,23551264
699,23670288,23941344,23644288,23716576,23676320,23781376,23901664,23768288,23506576,23707712,23905408,23863936,24021600,23845776,23529552,23777088,23872912,23551264
700,23670288,23941344,23644288,23716576,23676320,23781376,23901664,23768288,23506576,23707712,23905408,23863936,24021600,23843968,23529552,23776528,23872912,23551264
701,23670288,23941344,23644288,23716576,23676320,23781376,23901664,23768288,23506576,23707712,23905408,23863936,24021600,23843968,23529552,23776528,23872912,23551264
702,23670288,23941344,23644288,23713520,23676320,23781376,23901664,23767344,23506576,23707776,23905408,23863936,24021600,23843968,23529552,23776528,23872912,23551024
703,23670288,23937872,23644288,23713520,23676320,23779264,23901664,23767344,23506576,23707776,23905408,23863712,24021600,23843968,23529552,23776528,23872912,23551024
704,23670288,23937872,23644288,23713520,23676320,23779264,23901664,23767344,23506576,23707776,23905408,23863712,24021600,23843968,23529552,23776528,23872912,23551024
705,23670288,23937872,23644288,23713520,23676320,23779264,23901664,23767344,23506576,23707776,23905408,23863712,24021600,23843968,23529552,23776528,23872912,23551024
706,23670288,23937872,23644288,23713520,23676320,23779264,23901664,23767344,23506576,23707776,23905408,23863712,24021600,23843968,23529552,23776528,23872912,23551024
707,23670288,23937872,23644288,23713520,23676320,23779264,23901664,23767344,23506576,23707776,23905408,23863712,24021600,23843968,23529552,23776528,23872912,23551024
708,23670288,23937872,23644288,23713520,23676320,23779264,23901664,23767344,23506576,23707776,23905408,23863712,24021600,23843968,23529008,23776528,23872912,23551024
709,23670288,23937872,23644288,23713520,23676320,23779264,23901664,23767344,23506576,23707776,23905408,23863712,24018976,23843968,23529008,23776528,23872912,23551024
710,23670288,23937872,23641600,23713520,23676320,23779264,23901664,23767344,23506352,23707776,23905408,23863712,24018976,23843968,23529008,23776528,23872880,23551024
711,23668944,23937872,23641600,23713520,23676320,23779264,23900208,23767344,23506352,23707776,23905408,23863712,24018976,23843968,23529008,23776528,23872880,23551024
712,23668944,23937872,23641600,23713520,23673344,23779264,23900208,23767344,23506352,23707776,23904944,23863712,24018976,23843968,23529008,23776528,23872880,23551024
713,23668944,23937872,23641600,23713520,23673344,23779264,23900208,23767344,23506352,23707776,23904944,23863712,24018976,23843968,23529008,23776528,23872880,23551024
714,23668944,23937872,23641600,23713520,23673344,23779264,23900208,23767344,23506352,23707776,23904944,23863712,24018976,23843968,23529008,23776528,23872880,23551024
715,23668944,23937872,23641600,23713520,23673344,23779264,23900208,23767344,23506352,23707776,23904944,23863712,24018976,23843968,23529008,23776528,23872880,23551024
716,23668944,23937872,23641600,23713520,23673344,23779264,23900208,23767344,23506352,23707776,23904944,23863712,24018976,23843968,23529008,23775952,23872880,23551024
717,23668944,23937872,23641600,23713520,23673344,23779264,23900208,23767344,23506352,23707776,23904944,23863712,24018976,23842192,23529008,23775952,23872880,23551024
718,23668944,23937872,23641600,23710192,23673344,23779264,23900208,23767344,23506352,23707776,23904944,23863712,24018976,23842192,23529008,23775952,23872880,23551024
719,23668944,23937872,23641600,23710192,23673344,23779264,23900208,23766064,23506352,23707040,23904944,23863712,24018976,23842192,23529008,23775952,23872880,23551024
720,23668944,23934592,23641600,23710192,23673344,23776768,23900208,23766064,23506352,23707040,23904944,23863264,24018976,23842192,23529008,23775952,23872880,23551024
721,23668944,23934592,23641600,23710192,23673344,23776768,23900208,23766064,23506352,23707040,23904944,23863264,24018976,23842192,23529008,23775952,23872880,23551024
722,23668944,23934592,23641600,23710192,23673344,23776768,23900208,23766064,23506352,23707040,23904944,23863264,24018976,23842192,23529008,23775952,23872880,23551024
723,23668944,23934592,23641600,23710192,23673344,23776768,23900208,23766064,23506352,23707040,23904944,23863264,24018976,23842192,23529008,23775952,23872880,23551024
724,23668944,23934592,23641600,23710192,23673344,23776768,23900208,23766064,23506352,23707040,23904944,23863264,24018976,23842192,23529008,23775952,23872880,23551024
725,23668944,23934592,23641600,23710192,23673344,23776768,23900208,23766064,23506352,23707040,23904944,23863264,24014832,23842192,23526688,23775952,23872880,23551024
726,23668944,23934592,23641600,23710192,23673344,23776768,23900208,23766064,23506352,23707040,23904944,23863264,24014832,23842192,23526688,23775952,23870224,23551024
727,23668944,23934592,23637792,23710192,23673344,23776768,23899904,23766064,23506352,23707040,23904944,23863264,24014832,23842192,23526688,23775952,23870224,23551024
728,23668944,23934592,23637792,23710192,23671904,23776768,23899904,23766064,23506544,23707040,23899184,23863264,24014832,23842192,23526688,23775952,23870224,23551024
729,23665904,23934592,23637792,23710192,23671904,23776768,23899904,23766064,23506544,23707040,23899184,23863264,24014832,23842192,23526688,23775952,23870224,23551024
730,23665904,23934592,23637792,23710192,23671904,23776768,23899904,23766064,23506544,23707040,23899184,23863264,24014832,23842192,23526688,23775952,23870224,23551024
731,23665904,23934592,23637792,23710192,23671904,23776768,23899904,23766064,23506544,23707040,23899184,23863264,24014832,23842192,23526688,23775952,23870224,23551024
732,23665904,23934592,23637792,23710192,23671904,23776768,23899904,23766064,23506544,23707040,23899184,23863264,24014832,23842192,23526688,23775952,23870224,23551024
733,23665904,23934592,23637792,23710192,23671904,23776768,23899904,23766064,23506544,23707040,23899184,23863264,24014832,23842192,23526688,23775952,23870224,23551024
734,23665904,23934592,23637792,23710192,23671904,23776768,23899904,23766064,23506544,23707040,23899184,23863264,24014832,23839072,23526688,23771072,23870224,23551024
735,23665904,23934592,23637792,23710512,23671904,23776768,23899904,23766064,23506544,23707040,23899184,23863264,24014832,23839072,23526688,23771072,23870224,23548800
736,23665904,23934592,23637792,23710512,23671904,23776768,23899904,23763040,23506544,23705760,23899184,23860592,24014832,23839072,23526688,23771072,23870224,23548800
737,23665904,23931968,23637792,23710512,23671904,23776352,23899904,23763040,23506544,23705760,23899184,23860592,24014832,23839072,23526688,23771072,23870224,23548800
738,23665904,23931968,23637792,23710512,23671904,23776352,23899904,23763040,23506544,23705760,23899184,23860592,24014832,23839072,23526688,23771072,23870224,23548800
739,23665904,23931968,23637792,23710512,23671904,23776352,23899904,23763040,23506544,23705760,23899184,23860592,24014832,23839072,23526688,23771072,23870224,23548800
740,23665904,23931968,23637792,23710512,23671904,23776352,23899904,23763040,23506544,23705760,23899184,23860592,24014832,23839072,23526688,23771072,23870224,23548800
741,23665904,23931968,23637792,23710512,23671904,23776352,23899904,23763040,23506544,23705760,23899184,23860592,24014832,23839072,23526688,23771072,23870224,23548800
742,23665904,23931968,23637792,23710512,23671904,23776352,23899904,23763040,23506544,23705760,23899184,23860592,24013264,23839072,23527088,23771072,23870224,23548800
743,23665904,23931968,23637792,23710512,23671904,23776352,23899904,23763040,23506544,23705760,23899184,23860592,24013264,23839072,23527088,23771072,23871264,23548800
744,23665904,23931968,23639408,23710512,23671904,23776352,23897568,23763040,23506960,23705760,23899184,23860592,24013264,23839072,23527088,23771072,23871264,23548800
745,23665584,23931968,23639408,23710512,23673296,23776352,23897568,23763040,23506960,23705760,23907008,23860592,24013264,23839072,23527088,23771072,23871264,23548800
746,23665584,23931968,23639408,23710512,23673296,23776352,23897568,23763040,23506960,23705760,23907008,23860592,24013264,23839072,23527088,23771072,23871264,23548800
747,23665584,23931968,23639408,23710512,23673296,23776352,23897568,23763040,23506960,23705760,23907008,23860592,24013264,23839072,23527088,23771072,23871264,23548800
748,23665584,23931968,23639408,23710512,23673296,23776352,23897568,23763040,23506960,23705760,23907008,23860592,24013264,23839072,23527088,23771072,23871264,23548800
749,23665584,23931968,23639408,23710512,23673296,23776352,23897568,23763040,23506960,23705760,23907008,23860592,24013264,23839072,23527088,23771072,23871264,23548800
750,23665584,23931968,23639408,23710512,23673296,23776352,23897568,23763040,23506960,23705760,23907008,23860592,24013264,23838272,23527088,23774992,23871264,23548800
751,23665584,23931968,23639408,23710512,23673296,23776352,23897568,23763040,23506960,23705760,23907008,23860592,24013264,23838272,23527088,23774992,23871264,23548800
752,23665584,23931968,23639408,23711200,23673296,23776352,23897568,23764672,23506960,23706448,23907008,23860592,24013264,23838272,23527088,23774992,23871264,23549888
753,23665584,23931968,23639408,23711200,23673296,23778960,23897568,23764672,23506960,23706448,23907008,23860592,24013264,23838272,23527088,23774992,23871264,23549888
754,23665584,23932848,23639408,23711200,23673296,23778960,23897568,23764672,23506960,23706448,23907008,23862928,24013264,23838272,23527088,23774992,23871264,23549888
755,23665584,23932848,23639408,23711200,23673296,23778960,23897568,23764672,23506960,23706448,23907008,23862928,24013264,23838272,23527088,23774992,23871264,23549888
756,23665584,23932848,23639408,23711200,23673296,23778960,23897568,23764672,23506960,23706448,23907008,23862928,24013264,23838272,23527088,23774992,23871264,23549888
757,23665584,23932848,23639408,23711200,23673296,23778960,23897568,23764672,23506960,23706448,23907008,23862928,24013264,23838272,23527088,23774992,23871264,23549888
758,23665584,23932848,23639408,23711200,23673296,23778960,23897568,23764672,23506960,23706448,23907008,23862928,24013264,23838272,23527744,23774992,23871264,23549888
759,23665584,23932848,23639408,23711200,23673296,23778960,23897568,23764672,23506960,23706448,23907008,23862928,24013168,23838272,23527744,23774992,23871264,23549888
760,23665584,23932848,23639744,23711200,23673296,23778960,23898816,23764672,23506960,23706448,23907008,23862928,24013168,23838272,23527744,23774992,23869616,23549888
761,23665584,23932848,23639744,23711200,23673296,23778960,23898816,23764672,23505744,23706448,23907008,23862928,24013168,23838272,23527744,23774992,23869616,23549888
762,23665664,23932848,23639744,23711200,23674784,23778960,23898816,23764672,23505744,23706448,23904304,23862928,24013168,23838272,23527744,23774992,23869616,23549888
763,23665664,23932848,23639744,23711200,23674784,23778960,23898816,23764672,23505744,23706448,23904304,23862928,24013168,23838272,23527744,23774992,23869616,23549888
764,23665664,23932848,23639744,23711200,23674784,23778960,23898816,23764672,23505744,23706448,23904304,23862928,24013168,23838272,23527744,23774992,23869616,23549888
765,23665664,23932848,23639744,23711200,23674784,23778960,23898816,23764672,23505744,23706448,23904304,23862928,24013168,23838272,23527744,23774992,23869616,23549888
766,23665664,23932848,23639744,23711200,23674784,23778960,23898816,23764672,23505744,23706448,23904304,23862928,24013168,23838272,23527744,23773536,23869616,23549888
767,23665664,23932848,23639744,23711200,23674784,23778960,23898816,23764672,23505744,23706448,23904304,23862928,24013168,23839168,23527744,23773536,23869616,23549888
768,23665664,23932848,23639744,23711456,23674784,23778960,23898816,23765152,23505744,23706448,23904304,23862928,24013168,23839168,23527744,23773536,23869616,23547584
769,23665664,23932848,23639744,23711456,23674784,23778960,23898816,23765152,23505744,23705792,23904304,23862928,24013168,23839168,23527744,23773536,23869616,23547584
770,23665664,23932032,23639744,23711456,23674784,23780288,23898816,23765152,23505744,23705792,23904304,23861936,24013168,23839168,23527744,23773536,23869616,23547584
771,23665664,23932032,23639744,23711456,23674784,23780288,23898816,23765152,23505744,23705792,23904304,23861936,24013168,23839168,23527744,23773536,23869616,23547584
772,23665664,23932032,23639744,23711456,23674784,23780288,23898816,23765152,23505744,23705792,23904304,23861936,24013168,23839168,23527744,23773536,23869616,23547584
773,23665664,23932032,23639744,23711456,23674784,23780288,23898816,23765152,23505744,23705792,23904304,23861936,24013168,23839168,23527744,23773536,23869616,23547584
774,23665664,23932032,23639744,23711456,23674784,23780288,23898816,23765152,23505744,23705792,23904304,23861936,24013168,23839168,23527744,23773536,23869616,23547584
775,23665664,23932032,23639744,23711456,23674784,23780288,23898816,23765152,23505744,23705792,23904304,23861936,24012608,23839168,23527504,23773536,23869616,23547584
776,23665664,23932032,23639744,23711456,23674784,23780288,23898816,23765152,23505744,23705792,23904304,23861936,24012608,23839168,23527504,23773536,23869728,23547584
777,23665664,23932032,23639424,23711456,23674784,23780288,23902608,23765152,23505744,23705792,23904304,23861936,24012608,23839168,23527504,23773536,23869728,23547584
778,23665904,23932032,23639424,23711456,23677952,23780288,23902608,23765152,23505856,23705792,23905376,23861936,24012608,23839168,23527504,23773536,23869728,23547584
779,23665904,23932032,23639424,23711456,23677952,23780288,23902608,23765152,23505856,23705792,23905376,23861936,24012608,23839168,23527504,23773536,23869728,23547584
780,23665904,23932032,23639424,23711456,23677952,23780288,23902608,23765152,23505856,23705792,23905376,23861936,24012608,23839168,23527504,23773536,23869728,23547584
781,23665904,23932032,23639424,23711456,23677952,23780288,23902608,23765152,23505856,23705792,23905376,23861936,24012608,23839168,23527504,23773536,23869728,23547584
782,23665904,23932032,23639424,23711456,23677952,23780288,23902608,23765152,23505856,23705792,23905376,23861936,24012608,23839168,23527504,23773536,23869728,23547584
783,23665904,23932032,23639424,23711456,23677952,23780288,23902608,23765152,23505856,23705792,23905376,23861936,24012608,23839168,23527504,23773536,23869728,23547584
784,23665904,23932032,23639424,23711456,23677952,23780288,23902608,23765152,23505856,23705792,23905376,23861936,24012608,23839264,23527504,23774448,23869728,23547584
785,23665904,23932032,23639424,23711216,23677952,23780288,23902608,23765152,23505856,23705792,23905376,23861936,24012608,23839264,23527504,23774448,23869728,23548864
786,23665904,23932032,23639424,23711216,23677952,23780288,23902608,23768112,23505856,23705328,23905376,23861936,24012608,23839264,23527504,23774448,23869728,23548864
787,23665904,23932912,23639424,23711216,23677952,23783392,23902608,23768112,23505856,23705328,23905376,23862064,24012608,23839264,23527504,23774448,23869728,23548864
788,23665904,23932912,23639424,23711216,23677952,23783392,23902608,23768112,23505856,23705328,23905376,23862064,24012608,23839264,23527504,23774448,23869728,23548864
789,23665904,23932912,23639424,23711216,23677952,23783392,23902608,23768112,23505856,23705328,23905376,23862064,24012608,23839264,23527504,23774448,23869728,23548864
790,23665904,23932912,23639424,23711216,23677952,23783392,23902608,23768112,23505856,23705328,23905376,23862064,24012608,23839264,23527504,23774448,23869728,23548864
